date,username,content,retweets,likes
2014-12-21 08:40:40+00:00,CMShehbaz,"""We build too many walls and not enough bridges."" - Isaac Newton  Great minds.... :)",73,229
2014-12-21 08:31:25+00:00,CMShehbaz,Excellent column by @javedchoudhry in @Roznama_Express today,29,130
2014-12-18 13:06:25+00:00,ImranKhanPTI,"Decision on whether to return to the National Assembly will only be taken after, and depending upon, the findings of the Judicial Commission",1980,3478
2014-12-16 17:01:03+00:00,ImranKhanPTI,I will be attending the meeting called by the PM tomorrow morning to reassure the nation that we are united at this time of national tragedy,3189,5407
2014-12-16 15:52:05+00:00,ImranKhanPTI,Tomorrow eve at 6:30 pm we will offer Ghaibana Nimaz e Janaza for the shuhada-i-Peshawar at Azadi Chowk. Would like everyone to attend.,1461,2669
2014-12-16 15:47:07+00:00,ImranKhanPTI,3/3 We must unite against such inhumanity. The prov &amp; federal govts &amp; military must be on same page to proactively rid country of terrorism.,1624,2276
2014-12-16 15:42:53+00:00,ImranKhanPTI,I have never seen such a horrific act as the one today in Peshawar where schoolchildren were targeted &amp; executed in a planned manner. 1/3,1792,2214
2014-12-16 09:17:59+00:00,ImranKhanPTI,Shocked at attack on school in Peshawar. Strongly condemn this inhuman act of utter barbarism.,2221,2529
2014-12-14 13:14:48+00:00,ImranKhanPTI,The excellent NAMAL results show how much talent is being wasted in our elitist education system which excludes the majority.,806,1721
2014-12-14 13:12:20+00:00,ImranKhanPTI,I am so happy for the NAMAL graduates who would never have had an opportunity for quality education otherwise.,774,1663
2014-12-14 11:02:54+00:00,ImranKhanPTI,"All NAMAL students from poor backgrounds &amp; more than 50% from Urdu medium schools. Seeing our students succeed, I have never felt happier.",803,1499
2014-12-13 16:23:12+00:00,ImranKhanPTI,Congratulations to the Pakistan Hockey team for reaching the Final of the Champions Trophy by defeating India 4-3.,1403,2453
2014-12-12 15:10:04+00:00,ImranKhanPTI,"Only genuine democracy enforces merit (as opposed to family Ltd Cos), govt spending on human development &amp; accountability of those in power.",877,1477
2014-12-12 15:08:22+00:00,ImranKhanPTI,People across Pakistan have realised that unless there is accountability of the May 2013 electoral fraud we cannot have genuine democracy.,863,1404
2014-12-12 15:06:02+00:00,ImranKhanPTI,Karachi shutdown today was successful without any pressure or violence. Shows people are sick of the status quo and desperate for change.,1114,1748
2014-12-10 13:46:17+00:00,ImranKhanPTI,PTI govt in KP has given special attention to girls' education. Women will be the cornerstone of change and #NayaPakistan!,919,1629
2014-12-08 13:39:00+00:00,ImranKhanPTI,Shameful how govt has switched off street lights in Faisalabad so media cannot show the massive crowds that are out to protest the killing.,1754,2350
2014-12-08 13:11:16+00:00,ImranKhanPTI,People's reaction against the killing of unarmed people in Faisalabad has brought them out in full force to support us.,1213,1819
2014-12-08 13:09:12+00:00,ImranKhanPTI,Massive crowds surrounding us in Faisalabad. The nation's verdict in support of our quest for Insaf is loud and clear.,1218,1805
2014-12-08 13:07:39+00:00,ImranKhanPTI,"Given political birth by a dictator, Sharifs &amp; cohorts have never understood democratic culture.",950,1358
2014-12-08 13:06:02+00:00,ImranKhanPTI,Shocking how PMLN is prepared to kill peaceful protestors but not willing to open ballot bags to examine electoral rigging.,1139,1460
2014-12-08 06:19:15+00:00,ImranKhanPTI,"In contrast to Federal and Punjab govts, in KP there are no FIRs by govt against political opponents.",698,1111
2014-12-08 06:18:02+00:00,ImranKhanPTI,2/2 Compare this to Punjab which has become a police province. Countless FIRs against PTI including myself &amp; KP CM.,630,967
2014-12-08 06:13:56+00:00,ImranKhanPTI,"When JUI blocked roads in KP 2 stop PTI workers coming to Islamabad,KP govt didn't use police against them. Instead CM changed his route 1/2",859,1133
2014-12-08 05:05:10+00:00,ImranKhanPTI,Today I will be in Faisalabad Ghanta Ghar 3 30 pm InshaAllah #ShutDownToRebuild,945,1535
2014-12-06 19:31:57+00:00,ImranKhanPTI,Reducing sugar cane price from Rs 180 to Rs 153 per maund under cartel pressure is unacceptable. Agri sector is being deliberately destroyed,830,1384
2014-12-06 19:26:45+00:00,ImranKhanPTI,"By denying farmers proper rates for wheat, rice, cotton &amp; now sugar cane the govt is destroying the agricultural sector in Pakistan. 1/2",705,1176
2014-12-06 19:24:08+00:00,ImranKhanPTI,"As committed, PTI is filing a petition in the court on Monday against the use of public funds by PMLN for ads targeting PTI &amp; its leadership",837,1313
2014-12-05 09:49:53+00:00,ImranKhanPTI,Extremism in the quest for Justice is no vice; and moderation in the pursuit of Truth is no virtue.,990,1536
2014-12-04 19:40:51+00:00,CMShehbaz,Congrats to Pak Cricket Team. Keep it up boys,99,427
2014-12-03 18:43:03+00:00,ImranKhanPTI,Punjab &amp; Sindh have lost even the veneer of being democratic provinces with the police brutalising the people.,906,1436
2014-12-03 18:41:25+00:00,ImranKhanPTI,2/2 Outrageous how Punjab  police justify the attack by saying the President had to pass so road had to be cleared. Unacceptable VIP culture,873,1252
2014-12-03 18:38:44+00:00,ImranKhanPTI,Shocking how Punjab police in Lahore attacked the visually-challenged people's rally. They were only demanding their right to employment.1/2,965,1360
2014-12-03 07:44:29+00:00,ImranKhanPTI,Judge a person's intelligence when he is intellectually at his best; but never judge his character till you can gauge how low it can fall.,1369,2012
2014-11-30 05:23:56+00:00,ImranKhanPTI,"Nawaz Sharif, in a state of utter panic, is spending Rs 3 crore a day of taxpayers' money on ads against me.  #BarhoKManzilQareebHai",2106,2907
2014-11-26 05:57:24+00:00,ImranKhanPTI,2/2Ahsan Rashid stood with us bravely in the forefront of our fight for Insaf &amp; against rigging even as he battled cancer till the very end,788,1633
2014-11-26 05:50:18+00:00,ImranKhanPTI,Deeply saddened by passing away of my friend &amp; PTI's founding member Ahsan Rashid. He was in the forefront of our struggle for Justice. 1/2,837,1583
2014-11-25 07:28:57+00:00,ImranKhanPTI,"""Conduct yourself in this world as if you are here to stay forever&amp;yet prepare for eternity as if you are to die tomorrow""- Our Prophet PBUH",1211,1750
2014-11-24 14:32:25+00:00,ImranKhanPTI,Govt's silence on the Swiss tribunal's decision is yet another example of muk muka between PMLN &amp; PPP that has undermined rule of law in Pak,1252,1785
2014-11-24 14:26:33+00:00,ImranKhanPTI,"After""Surrey Palace"" &amp; the""vanishing"" $60 million of AZ's, this jewellery case is a test for Nawaz's elec commit to bring back looted wealth",939,1396
2014-11-24 14:22:46+00:00,ImranKhanPTI,2/2 Why is NS govt not taking next step to repatriate all foreign assets stashed in foreign banks as committed to by Finance Minister?,758,1204
2014-11-24 14:20:11+00:00,ImranKhanPTI,"Truth comes out again! Swiss tribunal declares an over $180,000 jewellery set to be property of AZ!Decision in Pak govt's favour BUT 1/2",838,1246
2014-11-21 06:57:38+00:00,ImranKhanPTI,PPP &amp; PMLN claims of standing up for democracy exposed again. Status quo forces petrified of PTI so using all undemocratic ways to stop us.,917,1462
2014-11-21 06:34:39+00:00,ImranKhanPTI,Sindh police stopping people from reaching our jalsagah.Cable wires cut.PTI's msg of #NayaPakistan has unnerved oppressive Sindhi status quo,884,1286
2014-11-17 18:51:04+00:00,ImranKhanPTI,Only in NS-AZ-style democracy:Workers of PML attack SC &amp; its ldr is PM; workers of a party allegedly attack PTV &amp; its ldr declared absconder,835,1397
2014-11-17 10:20:18+00:00,ImranKhanPTI,We want everyone to pray for our critically injured worker Adnan who was shot yesterday for simply chanting #GoNawazGo,1000,1670
2014-11-16 11:25:31+00:00,ImranKhanPTI,Condemn attack on PTI unarmed workers' rally heading to Jhelum jalsa.Prayers 4 recovery of all our workers.Hold PMLN leadership responsible,1162,1753
2014-11-14 19:00:19+00:00,ImranKhanPTI,London Plan being hatched by all the tax evading leaders who also have their assets abroad. PTI will hold them all accountable InshaAllah.,1021,1620
2014-11-13 14:51:41+00:00,ImranKhanPTI,"Christians are Ahl-i-Kitaab, people of the Book, &amp; are not ""Kaafir"" - that is deniers of God.",873,1533
2014-11-12 05:21:13+00:00,ImranKhanPTI,Blow to Sharif Badshahat: LHC asks govt to voluntarily remove Maryam Nawaz from heading PM Youth Loan Prog. Merit essential for justice.,1118,1821
2014-11-07 08:17:33+00:00,ImranKhanPTI,"2/2 Dalian, China: $4.5 m/km; Istanbul Turkey $10 m/km. Independent audit needed urgently for Lhr &amp; Isl metro bus projects.",800,1324
2014-11-07 07:30:13+00:00,ImranKhanPTI,Congratulations to SKMTH on being awarded Employer of the Year (2nd position) by Employers' Federation of Pakistan.,903,1597
2014-11-06 11:10:30+00:00,ImranKhanPTI,"""Patriotism is an expensive commodity and, sadly, not everyone is prepared to pay its price.""",1302,1868
2014-11-05 15:33:45+00:00,ImranKhanPTI,As of this morning (5th Nov) Azadi Fund had reached Rs 3 crore 46 lakhs. Want to thank everyone for their support.,1124,2165
2014-11-05 03:47:09+00:00,ImranKhanPTI,PMLN &amp; PPP govts will never name holders of foreign bank accts for special probe as their names would top list. PTI will IA in#NayaPakistan,829,1463
2014-11-04 15:26:00+00:00,ImranKhanPTI,Condemn in strongest terms the burning alive of Christian couple in bhatta in Kot Radha Kishan.Oppression &amp; killings of minorities must end.,1357,1893
2014-11-02 15:24:58+00:00,ImranKhanPTI,Shocked &amp; saddened by suicide attack nr Wagah border killing over 50 innocent ppl incl women &amp; children.Strongly condemn this act of terror.,1713,2322
2014-11-02 13:04:12+00:00,ImranKhanPTI,Electricity prices could be reduced by 50 percent if corruption stopped. People are bearing the brunt of leaders' corruption.,1343,2172
2014-11-01 17:53:23+00:00,ImranKhanPTI,"Azadi Fund stood at Rs. 2,35,04419 on Ist November. I want to thank everyone for their support for #NayaPakistan.",1186,2091
2014-10-31 14:15:47+00:00,ImranKhanPTI,"As of 31 Oct 5:58 pm balance in Azadi Fund A/c is Rs. 16,425,433. People's commitment to and passion for #NayaPakistan is astounding.",948,1544
2014-10-30 14:28:07+00:00,ImranKhanPTI,"IKF's Wheat Seed Programme commenced today in Sialkot. 50000 farmers across Punjab, AJK &amp; GB will benefit.",800,1421
2014-10-30 07:09:14+00:00,ImranKhanPTI,2/2 'Ephedrine' Abbasi heads the Rs 50b Metro Bus project.,795,1239
2014-10-30 07:07:53+00:00,ImranKhanPTI,PMLN continues to promote crooks violating all norms of merit. One example is Hanif Abbasi indicted in Ephedrine quota case by CNSC 1/2,735,1206
2014-10-30 07:05:44+00:00,ImranKhanPTI,PMLN continues to promote crooks in violation of all norms of merit. One example  Hanif Abbasi indicted in Ephedrine quota case by CNSC. 1/2,596,1029
2014-10-29 21:25:14+00:00,ImranKhanPTI,I want Azadi Razakars to join me at Azadi Chowk tomorrow 31st Oct where I will define our vision for &amp; our expectations from Azadi Razakars.,857,1489
2014-10-28 09:51:40+00:00,ImranKhanPTI,I want to thank all thosde who have donated and are donating to our Azadi Fund. The response has been anazing.,1296,2583
2014-10-28 05:55:41+00:00,ImranKhanPTI,Azadi Fund reaches Rs 1.5 crore within two working days thanks to the commitment of r people for #NayaPakistan.,1637,2580
2014-10-26 10:49:50+00:00,CMShehbaz,Politics of chaos has damaged Pak - the nation is aggrieved &amp; expects from politicians. Our future is linked with democratic instituitions,84,220
2014-10-25 13:27:28+00:00,ImranKhanPTI,Amazing response from ppl for Azadi Fund with Rs 11 lakh already in and all from small donations.,1315,2318
2014-10-24 19:32:34+00:00,ImranKhanPTI,"Alif Ailaan report on Out of School children reveals 34% KP,47% Punjab,51% Sindh &amp; 66% Balochistan. In KP priority 2 have all kids in school",892,1308
2014-10-24 16:23:08+00:00,ImranKhanPTI,Trad Pak Pol Parties' serve interests of their funders. PTI committed 2 serving the people. R AZADI FUND: A/c Title:Pakistan Tehreek-e-Insaf,572,988
2014-10-23 04:10:16+00:00,ImranKhanPTI,Diwali greetings to our Hindu community.,907,1997
2014-10-21 17:51:52+00:00,CMShehbaz,@Razarumi Do not worry...one down..one to... :),44,58
2014-10-21 15:26:56+00:00,ImranKhanPTI,Appreciate PTI Saudi Arabia for committing to raise Rs 5 crore for KP's Tameer-i-School programmre. Education is PTI's priority.,1444,2494
2014-10-20 13:29:33+00:00,ImranKhanPTI,Shameful attempt 2 silence Ary by a corrupt govt will not hide the truth abt corruption &amp; injustice. Pemra's action arbitrary &amp; unacceptable,2334,3201
2014-10-20 08:12:52+00:00,ImranKhanPTI,"2/2 If we don't protest we will keep paying for the Govt's corruption, incompetence &amp; anti-ppl deals with IMF, through expensive electricity",1076,1710
2014-10-20 08:09:57+00:00,ImranKhanPTI,"Elec price hike again. Bijli aa nahi rahi, bill aa gaya hai! That is why I burnt my elec bill: 2 protest tariff hikes &amp; over billing. 1/2",1153,1780
2014-10-19 06:33:15+00:00,ImranKhanPTI,PTI has provided real opposition 4 6 1/2 yrs while PPP &amp; PMLN have done Muk Muka. Anchors like Lucman also played an effective role of opp.,1349,2295
2014-10-19 06:24:31+00:00,ImranKhanPTI,"Mankind will never see an end of trouble until...Lovers of Wisdom come 2 hold pol power,or holders of power... become Lovers of Wisdom-Plato",1061,1741
2014-10-19 06:14:22+00:00,ImranKhanPTI,Ban on Mubashar Lucman hurts democracy which needs independent investigative journalism 2 expose govt wrongdoings - a job Lucman excelled in,1799,2460
2014-10-19 05:21:52+00:00,ImranKhanPTI,Today it is Interfaith Harmony Day at Azadi Chowk. We embrace r diversity which enriches us as one nation of Pakistan.,795,1455
2014-10-18 10:39:55+00:00,CMShehbaz,"@AminahmedM We are, Sir! and would plan more",2,13
2014-10-18 10:31:21+00:00,CMShehbaz,Directed health &amp; relevant departments to ensure complete implementation of anti-dengue plan &amp; take preventive measures re. Ebola virus,77,200
2014-10-18 10:19:23+00:00,CMShehbaz,@mosharrafzaidi @aliahsan_syed Noted. Thank you,6,21
2014-10-15 19:33:35+00:00,ImranKhanPTI,"2day,Thursday, we will celebrate Pakistan's youth -  r vanguard 4 Naya Pakistan - at Azadi Chowk. I want all r youth 2 join us for Youth Day",860,1661
